Vigencia;Unidad;Gasto;Objeto;Tipo de Gastos;Código concepto;Código recurso;Código fuente;Concepto;Valor poa_inicial;Valor modificaciones;Valor programado_poa;Valor solicitudes;Valor disponible_poa
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;35;ADM;Servicios prestados a las empresas y servicios de producción ;$ 4.500.000,00;$ 5.717.900,00;$ 10.217.900,00;$ 10.217.900,00;$ 0,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;ADM;Servicios para la comunidad, sociales y personales;$ 11.310.600,00;-$ 1.735.560,00;$ 9.575.040,00;$ 9.575.040,00;$ 0,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;ADM;Servicios para la comunidad, sociales y personales;$ 91.143.312,00;-$ 11.200.000,00;$ 79.943.312,00;$ 22.558.336,50;$ 57.384.975,50
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 13.000.000,00;$ 42.000.000,00;$ 55.000.000,00;$ 7.229.088,00;$ 47.770.912,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 8.500.000,00;$ 35.500.000,00;$ 44.000.000,00;$ 22.813.672,00;$ 21.186.328,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 10.400.000,00;-$ 5.200.000,00;$ 5.200.000,00;$ 5.200.000,00;$ 0,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 10.000.000,00;$ 15.500.000,00;$ 25.500.000,00;$ 0,00;$ 25.500.000,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 28.000.000,00;-$ 7.284.700,00;$ 20.715.300,00;$ 13.777.288,00;$ 6.938.012,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 41.900.000,00;-$ 4.900.000,00;$ 37.000.000,00;$ 29.813.672,00;$ 7.186.328,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 20.000.000,00;$ 7.800.000,00;$ 27.800.000,00;$ 12.250.000,00;$ 15.550.000,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 9.000.000,00;-$ 4.500.000,00;$ 4.500.000,00;$ 0,00;$ 4.500.000,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 52.829.009,00;$ 43.370.391,00;$ 96.199.400,00;$ 42.489.494,60;$ 53.709.905,40
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;33;ADM;Servicios para la comunidad, sociales y personales;$ 155.813.600,00;$ 45.000.000,00;$ 200.813.600,00;$ 162.200.000,00;$ 38.613.600,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;35;ADM;Servicios para la comunidad, sociales y personales;$ 17.260.000,00;$ 740.000,00;$ 18.000.000,00;$ 13.500.000,00;$ 4.500.000,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;ADM;Viáticos de los funcionarios en comisión;$ 0,00;$ 57.663.173,00;$ 57.663.173,00;$ 42.067.926,85;$ 15.595.246,15
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 10.000.000,00;$ 7.500.000,00;$ 17.500.000,00;$ 7.481.778,20;$ 10.018.221,80
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 12.500.000,00;$ 6.500.000,00;$ 19.000.000,00;$ 9.222.303,60;$ 9.777.696,40
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 12.500.000,00;$ 12.500.000,00;$ 25.000.000,00;$ 10.802.611,25;$ 14.197.388,75
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 10.000.000,00;$ 0,00;$ 10.000.000,00;$ 5.394.496,40;$ 4.605.503,60
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 9.000.000,00;$ 28.566.559,00;$ 37.566.559,00;$ 26.504.906,61;$ 11.061.652,39
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.03.03.001;31;ADM;Membresías internacionales;$ 6.500.000,00;$ 4.500.000,00;$ 11.000.000,00;$ 10.892.217,00;$ 107.783,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;ADM;Membresías nacionales;$ 17.000.000,00;-$ 2.500.000,00;$ 14.500.000,00;$ 14.424.001,00;$ 75.999,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.06.03;31;ADM;Beneficios educativos a la comunidad universitaria;$ 0,00;$ 284.700,00;$ 284.700,00;$ 284.700,00;$ 0,00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.06.03;31;ADM;Beneficios educativos a la comunidad universitaria;$ 0,00;$ 284.700,00;$ 284.700,00;$ 284.700,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.000;20;ADM;Agricultura, silvicultura y productos de la pesca;$ 1.000.000,00;-$ 1.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;20;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 1.939.000,00;-$ 889.000,00;$ 1.050.000,00;$ 0,00;$ 1.050.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 61.744.500,00;-$ 3.088.500,00;$ 58.656.000,00;$ 8.889.103,08;$ 49.766.896,92
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 2.000.000,00;$ 0,00;$ 2.000.000,00;$ 0,00;$ 2.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 10.000.000,00;-$ 5.000.000,00;$ 5.000.000,00;$ 0,00;$ 5.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;35;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 0,00;$ 12.783.000,00;$ 12.783.000,00;$ 5.846.708,00;$ 6.936.292,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;ADM;Productos metálicos, maquinaria y equipo;$ 84.086.192,00;-$ 25.903.394,00;$ 58.182.798,00;$ 6.124.850,52;$ 52.057.947,48
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;31;ADM;Productos metálicos, maquinaria y equipo;$ 0,00;$ 10.000.000,00;$ 10.000.000,00;$ 0,00;$ 10.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;31;ADM;Productos metálicos, maquinaria y equipo;$ 200.000.000,00;-$ 116.177.584,88;$ 83.822.415,12;$ 0,00;$ 83.822.415,12
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;20;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 26.880.636,00;-$ 9.000.000,00;$ 17.880.636,00;$ 0,00;$ 17.880.636,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;31;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 4.000.000,00;-$ 4.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;31;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 5.000.000,00;-$ 5.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.01;20;ADM;Practicas academicas;$ 43.194.342,00;-$ 33.720.000,00;$ 9.474.342,00;$ 3.549.729,00;$ 5.924.613,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.03;20;ADM;Viaticos y gastos de viaje;$ 155.216.830,00;-$ 147.216.830,00;$ 8.000.000,00;$ 0,00;$ 8.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;ADM;Servicios prestados a las empresas y servicios de producción ;$ 59.500.000,00;-$ 9.200.010,00;$ 50.299.990,00;$ 12.999.900,00;$ 37.300.090,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 2.000.000,00;$ 12.637.600,00;$ 14.637.600,00;$ 14.637.600,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 17.000.000,00;-$ 500.000,00;$ 16.500.000,00;$ 16.467.300,00;$ 32.700,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 9.028.121,00;$ 0,00;$ 9.028.121,00;$ 8.900.000,00;$ 128.121,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;35;ADM;Servicios prestados a las empresas y servicios de producción ;$ 14.000.000,00;$ 26.298.581,00;$ 40.298.581,00;$ 40.298.257,00;$ 324,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;ADM;Servicios para la comunidad, sociales y personales;$ 25.000.000,00;$ 6.700.000,00;$ 31.700.000,00;$ 20.650.000,00;$ 11.050.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 33.181.377,00;$ 42.019.319,00;$ 75.200.696,00;$ 74.772.400,00;$ 428.296,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 50.000.000,00;-$ 33.362.400,00;$ 16.637.600,00;$ 14.637.600,00;$ 2.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 23.000.000,00;$ 0,00;$ 23.000.000,00;$ 20.000.000,00;$ 3.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 9.600.000,00;-$ 4.800.000,00;$ 4.800.000,00;$ 1.000.000,00;$ 3.800.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;33;ADM;Servicios para la comunidad, sociales y personales;$ 18.040.000,00;$ 0,00;$ 18.040.000,00;$ 18.040.000,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;35;ADM;Servicios para la comunidad, sociales y personales;$ 47.357.029,00;$ 47.280.971,00;$ 94.638.000,00;$ 93.704.000,00;$ 934.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;ADM;Viáticos de los funcionarios en comisión;$ 0,00;$ 97.482.234,00;$ 97.482.234,00;$ 53.662.380,80;$ 43.819.853,20
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 10.000.000,00;-$ 6.656.919,00;$ 3.343.081,00;$ 3.343.081,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 25.000.000,00;-$ 12.500.000,00;$ 12.500.000,00;$ 317.712,00;$ 12.182.288,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 2.000.000,00;$ 0,00;$ 2.000.000,00;$ 0,00;$ 2.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;35;ADM;Viáticos de los funcionarios en comisión;$ 4.000.000,00;$ 3.000.000,00;$ 7.000.000,00;$ 6.554.897,28;$ 445.102,72
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;ADM;Membresías nacionales;$ 42.372.500,00;-$ 12.372.500,00;$ 30.000.000,00;$ 13.000.000,00;$ 17.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;31;ADM;Membresías nacionales;$ 1.250.000,00;$ 2.000.000,00;$ 3.250.000,00;$ 0,00;$ 3.250.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;31;ADM;Membresías nacionales;$ 15.000.000,00;$ 0,00;$ 15.000.000,00;$ 0,00;$ 15.000.000,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.06.03;31;ADM;Beneficios educativos a la comunidad universitaria;$ 0,00;$ 16.227.900,00;$ 16.227.900,00;$ 16.227.900,00;$ 0,00
2026;07 - CIENCIAS DE LA SALUD;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.06.03;31;ADM;Beneficios educativos a la comunidad universitaria;$ 260.000,00;$ 0,00;$ 260.000,00;$ 260.000,00;$ 0,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;20;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 257.000,00;-$ 257.000,00;$ 0,00;$ 0,00;$ 0,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;33;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 30.000.000,00;$ 0,00;$ 30.000.000,00;$ 15.644.125,00;$ 14.355.875,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 70.435.496,00;-$ 12.493.500,00;$ 57.941.996,00;$ 0,00;$ 57.941.996,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 4.500.000,00;-$ 4.500.000,00;$ 0,00;$ 0,00;$ 0,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 4.500.000,00;-$ 2.961.245,13;$ 1.538.754,87;$ 0,00;$ 1.538.754,87
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 15.000.000,00;-$ 15.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1.500.000,00;$ 0,00;$ 1.500.000,00;$ 0,00;$ 1.500.000,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 47.945.006,00;$ 46.311.824,00;$ 94.256.830,00;$ 81.203.534,94;$ 13.053.295,06
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 22.212.405,00;$ 5.183.000,00;$ 27.395.405,00;$ 27.394.791,28;$ 613,72
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;33;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 360.000.000,00;$ 5.700.000,00;$ 365.700.000,00;$ 334.440.672,19;$ 31.259.327,81
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;33;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 479.139,71;$ 0,00;$ 479.139,71;$ 476.700,91;$ 2.438,80
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;ADM;Productos metálicos, maquinaria y equipo;$ 51.709.500,00;-$ 39.970.000,00;$ 11.739.500,00;$ 0,00;$ 11.739.500,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;31;ADM;Productos metálicos, maquinaria y equipo;$ 2.000.000,00;$ 0,00;$ 2.000.000,00;$ 0,00;$ 2.000.000,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;31;ADM;Productos metálicos, maquinaria y equipo;$ 30.000.000,00;-$ 30.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;31;ADM;Productos metálicos, maquinaria y equipo;$ 8.000.000,00;-$ 8.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;ADM;Productos metálicos, maquinaria y equipo;$ 9.000.000,00;$ 22.277.000,00;$ 31.277.000,00;$ 27.482.624,95;$ 3.794.375,05
2026;08 - CIENCIAS AGROPECUARIAS;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;ADM;Productos metálicos, maquinaria y equipo;$ 12.393.840,00;$ 7.000.000,00;$ 19.393.840,00;$ 11.802.420,00;$ 7.591.420,00
