Unidad;Referencia;Fecha compromiso;Tipo de Gasto;Código concepto;Código recurso;Concepto;Valor compromiso;Valor pago
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 21,046,667.00;$ 10,045,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 21,046,667.00;$ 12,095,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 21,046,667.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 21,046,667.00;$ 12,095,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 21,046,667.00;$ 10,045,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 20,533,333.00;$ 11,800,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 20,533,333.00;$ 11,800,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 34,054,533.00;$ 19,570,300.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 34,054,533.00;$ 19,570,300.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 34,054,533.00;$ 19,570,300.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 34,054,533.00;$ 19,570,300.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 34,054,533.00;$ 19,570,300.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 24,126,667.00;$ 13,865,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 32,956,000.00;$ 18,939,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 34,054,533.33;$ 16,253,300.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;24/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 2,435,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;5/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 36,053,333.00;$ 22,080,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;5/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 41,123,333.00;$ 14,235,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;5/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 41,123,333.00;$ 25,185,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;5/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 38,306,667.00;$ 20,060,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;13/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 40,150,000.00;$ 24,211,667.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;16/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 25,483,110.00;$ 12,936,380.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;27/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 28,028,000.00;$ 16,107,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;27/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,773,333.00;$ 17,110,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 12,000,000.00;$ 235,680.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 25,000,000.00;$ 692,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 23,000,000.00;$ 6,546,200.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 12,000,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 30,000,000.00;$ 2,644,500.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 23,996,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,000,000.00;$ 3,436,252.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,568,000.00;$ 16,992,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,568,000.00;$ 16,992,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 22,843,333.00;$ 13,127,500.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 33,264,000.00;$ 19,116,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 25,974,667.00;$ 14,927,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 25,974,667.00;$ 14,927,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,956,000.00;$ 18,939,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,032,000.00;$ 15,288,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,876,000.00;$ 17,169,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,956,000.00;$ 18,939,000.00
01 - ADMINISTRATIVA Y FINANCIERA;LIQUIDACIÓN DE INVITACIÓN;20/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 4,754,367.00;$ 4,754,367.00
01 - ADMINISTRATIVA Y FINANCIERA;LIQUIDACIÓN DE INVITACIÓN;20/02/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 4,312,100.00;$ 4,312,100.00
01 - ADMINISTRATIVA Y FINANCIERA;LIQUIDACIÓN DE INVITACIÓN;8/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 9,951,000.00;$ 9,951,000.00
01 - ADMINISTRATIVA Y FINANCIERA;LIQUIDACIÓN DE INVITACIÓN;8/05/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 9,951,000.00;$ 9,951,000.00
01 - ADMINISTRATIVA Y FINANCIERA;GASTOS DIRECTOS - LIQUIDACIONES;20/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 90,000,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 32,956,000.00;$ 18,939,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 30,800,000.00;$ 17,700,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 30,800,000.00;$ 17,700,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,032,000.00;$ 15,288,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 30,697,333.00;$ 17,641,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,978,667.00;$ 17,228,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 25,974,667.00;$ 14,927,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 25,974,667.00;$ 14,927,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 30,594,667.00;$ 17,582,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 10,000,000.00;$ 3,594,678.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 7,000,000.00;$ 1,871,479.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,000,000.00;$ 165,600.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,956,000.00;$ 18,939,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,032,000.00;$ 18,408,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 8,179,080.00;$ 8,179,080.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,032,000.00;$ 18,408,000.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 22,862,400.00;$ 12,470,400.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 20,004,600.00;$ 10,911,600.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 20,004,600.00;$ 9,093,000.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 40,009,200.00;$ 21,823,200.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 20,004,600.00;$ 10,911,600.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 28,578,000.00;$ 15,588,000.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;26/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 20,004,600.00;$ 10,911,600.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;28/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 20,004,600.00;$ 10,911,600.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;13/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 40,150,000.00;$ 24,211,667.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 35,112,000.00;$ 16,758,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 28,746,667.00;$ 16,520,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 30,800,000.00;$ 17,700,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 12,000,000.00;$ 2,408,318.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 30,800,000.00;$ 17,700,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 9,145,000.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,978,667.00;$ 17,228,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 35,112,000.00;$ 20,178,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 9,800,000.00;$ 9,800,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,956,000.00;$ 18,939,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 24,695,029.00;$ 14,191,624.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 32,032,000.00;$ 18,400,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 30,800,000.00;$ 17,700,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,978,667.00;$ 17,228,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;20/08/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 5,270,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 30,800,000.00;$ 17,700,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,978,666.00;$ 17,228,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 15,913,333.00;$ 9,145,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,978,666.00;$ 17,228,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 24,126,666.00;$ 13,865,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 29,978,666.00;$ 17,228,000.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS;29/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;10;Servicios para la comunidad, sociales y personales;$ 20,000,000.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;CONTRATOS DE PERSONAL - OPS;30/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;10;Servicios prestados a las empresas y servicios de producción ;$ 37,569,840.00;$ 21,590,460.00
01 - ADMINISTRATIVA Y FINANCIERA;ORDENES DE SERVICIOS;23/01/2026;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;10;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 23,224,933.00;$ 23,224,933.00
